Path,Emotions,Dataset,Audio_Length
data/raw/Tess/OAF_disgust/OAF_far_disgust.wav,disgust,TESS,2.5335872859834523
data/raw/Tess/OAF_disgust/OAF_fat_disgust.wav,disgust,TESS,2.3457442451052675
data/raw/Tess/OAF_disgust/OAF_fit_disgust.wav,disgust,TESS,2.103342344556402
data/raw/Tess/OAF_disgust/OAF_five_disgust.wav,disgust,TESS,2.449741951339395
data/raw/Tess/OAF_disgust/OAF_food_disgust.wav,disgust,TESS,2.1918571311542556
data/raw/Tess/OAF_disgust/OAF_gap_disgust.wav,disgust,TESS,2.3654870156467602
data/raw/Tess/OAF_disgust/OAF_gas_disgust.wav,disgust,TESS,2.406570000819202
data/raw/Tess/OAF_disgust/OAF_gaze_disgust.wav,disgust,TESS,2.634472024248382
data/raw/Tess/OAF_disgust/OAF_germ_disgust.wav,disgust,TESS,2.570615220774965
data/raw/Tess/OAF_disgust/OAF_get_disgust.wav,disgust,TESS,2.179937740640616
data/raw/Tess/OAF_disgust/OAF_gin_disgust.wav,disgust,TESS,2.4043171950520192
data/raw/Tess/OAF_disgust/OAF_goal_disgust.wav,disgust,TESS,2.4182436307036945
data/raw/Tess/OAF_disgust/OAF_good_disgust.wav,disgust,TESS,2.4325387072990905
data/raw/Tess/OAF_disgust/OAF_goose_disgust.wav,disgust,TESS,2.3391496682231505
data/raw/Tess/OAF_disgust/OAF_gun_disgust.wav,disgust,TESS,2.4765298599164414
data/raw/Tess/OAF_disgust/OAF_half_disgust.wav,disgust,TESS,2.2121733431637587
data/raw/Tess/OAF_disgust/OAF_hall_disgust.wav,disgust,TESS,2.29458507413779
data/raw/Tess/OAF_disgust/OAF_hash_disgust.wav,disgust,TESS,2.6082985172442044
data/raw/Tess/OAF_disgust/OAF_hate_disgust.wav,disgust,TESS,2.387687392479725
data/raw/Tess/OAF_disgust/OAF_have_disgust.wav,disgust,TESS,2.462357663635619
data/raw/Tess/OAF_disgust/OAF_haze_disgust.wav,disgust,TESS,2.3585647579257802
data/raw/Tess/OAF_disgust/OAF_hire_disgust.wav,disgust,TESS,2.077414598181371
data/raw/Tess/OAF_disgust/OAF_hit_disgust.wav,disgust,TESS,2.3697468665519783
data/raw/Tess/OAF_disgust/OAF_hole_disgust.wav,disgust,TESS,2.3716310313754403
data/raw/Tess/OAF_disgust/OAF_home_disgust.wav,disgust,TESS,2.3674940607847956
data/raw/Tess/OAF_disgust/OAF_hurl_disgust.wav,disgust,TESS,2.2683296469238963
data/raw/Tess/OAF_disgust/OAF_hush_disgust.wav,disgust,TESS,2.5540673384123864
data/raw/Tess/OAF_disgust/OAF_jail_disgust.wav,disgust,TESS,2.542066027689031
data/raw/Tess/OAF_disgust/OAF_jar_disgust.wav,disgust,TESS,2.4231998033914968
data/raw/Tess/OAF_disgust/OAF_join_disgust.wav,disgust,TESS,2.3621692471532727
data/raw/Tess/OAF_disgust/OAF_judge_disgust.wav,disgust,TESS,2.3579503563529123
data/raw/Tess/OAF_disgust/OAF_jug_disgust.wav,disgust,TESS,2.328254280330958
data/raw/Tess/OAF_disgust/OAF_juice_disgust.wav,disgust,TESS,2.413492258540182
data/raw/Tess/OAF_disgust/OAF_keen_disgust.wav,disgust,TESS,2.6035881051855494
data/raw/Tess/OAF_disgust/OAF_keep_disgust.wav,disgust,TESS,2.64200868354223
data/raw/Tess/OAF_disgust/OAF_keg_disgust.wav,disgust,TESS,2.4267223724092735
data/raw/Tess/OAF_disgust/OAF_kick_disgust.wav,disgust,TESS,2.2723027770951094
data/raw/Tess/OAF_disgust/OAF_kill_disgust.wav,disgust,TESS,2.318423855165069
data/raw/Tess/OAF_disgust/OAF_king_disgust.wav,disgust,TESS,2.263660194970099
data/raw/Tess/OAF_disgust/OAF_kite_disgust.wav,disgust,TESS,2.19370033587286
data/raw/Tess/OAF_disgust/OAF_knock_disgust.wav,disgust,TESS,2.4429016138281314
data/raw/Tess/OAF_disgust/OAF_late_disgust.wav,disgust,TESS,2.3493896944376176
data/raw/Tess/OAF_disgust/OAF_laud_disgust.wav,disgust,TESS,2.2741050217088556
data/raw/Tess/OAF_disgust/OAF_lean_disgust.wav,disgust,TESS,2.2618579503563527
data/raw/Tess/OAF_disgust/OAF_learn_disgust.wav,disgust,TESS,2.305111821086262
data/raw/Tess/OAF_disgust/OAF_lease_disgust.wav,disgust,TESS,2.3075284672728764
data/raw/Tess/OAF_disgust/OAF_lid_disgust.wav,disgust,TESS,2.072622265913001
data/raw/Tess/OAF_disgust/OAF_life_disgust.wav,disgust,TESS,2.4375768001966085
data/raw/Tess/OAF_disgust/OAF_limb_disgust.wav,disgust,TESS,2.4811583517653806
data/raw/Tess/OAF_disgust/OAF_live_disgust.wav,disgust,TESS,2.426271811255837
data/raw/Tess/OAF_disgust/OAF_loaf_disgust.wav,disgust,TESS,2.6100598017530925
data/raw/Tess/OAF_disgust/OAF_long_disgust.wav,disgust,TESS,2.2579257802899977
data/raw/Tess/OAF_disgust/OAF_lore_disgust.wav,disgust,TESS,2.36491357417875
data/raw/Tess/OAF_disgust/OAF_lose_disgust.wav,disgust,TESS,2.372327353158024
data/raw/Tess/OAF_disgust/OAF_lot_disgust.wav,disgust,TESS,2.3744572786106333
data/raw/Tess/OAF_disgust/OAF_love_disgust.wav,disgust,TESS,2.3737609568280496
data/raw/Tess/OAF_disgust/OAF_luck_disgust.wav,disgust,TESS,2.221348406651921
data/raw/Tess/OAF_disgust/OAF_make_disgust.wav,disgust,TESS,2.4997542393708527
data/raw/Tess/OAF_disgust/OAF_match_disgust.wav,disgust,TESS,2.461661341853035
data/raw/Tess/OAF_disgust/OAF_merge_disgust.wav,disgust,TESS,2.4527320389940197
data/raw/Tess/OAF_disgust/OAF_mess_disgust.wav,disgust,TESS,2.4952486278364874
data/raw/Tess/OAF_disgust/OAF_met_disgust.wav,disgust,TESS,2.412877856967314
data/raw/Tess/OAF_disgust/OAF_mill_disgust.wav,disgust,TESS,2.276849348734333
data/raw/Tess/OAF_disgust/OAF_mob_disgust.wav,disgust,TESS,2.157245842549357
data/raw/Tess/OAF_disgust/OAF_mode_disgust.wav,disgust,TESS,2.433439829605964
data/raw/Tess/OAF_disgust/OAF_mood_disgust.wav,disgust,TESS,2.3476284099287295
data/raw/Tess/OAF_disgust/OAF_moon_disgust.wav,disgust,TESS,2.333128532809044
data/raw/Tess/OAF_disgust/OAF_mop_disgust.wav,disgust,TESS,2.1511427869255346
data/raw/Tess/OAF_disgust/OAF_mouse_disgust.wav,disgust,TESS,2.347382649299582
data/raw/Tess/OAF_disgust/OAF_nag_disgust.wav,disgust,TESS,2.330548046202998
data/raw/Tess/OAF_disgust/OAF_name_disgust.wav,disgust,TESS,2.3818710575899074
data/raw/Tess/OAF_disgust/OAF_near_disgust.wav,disgust,TESS,2.1356598672892604
data/raw/Tess/OAF_disgust/OAF_neat_disgust.wav,disgust,TESS,2.3856393872368313
data/raw/Tess/OAF_disgust/OAF_nice_disgust.wav,disgust,TESS,2.50135168346031
data/raw/Tess/OAF_disgust/OAF_note_disgust.wav,disgust,TESS,2.313836323420988
data/raw/Tess/OAF_disgust/OAF_numb_disgust.wav,disgust,TESS,2.275497665274023
data/raw/Tess/OAF_disgust/OAF_pad_disgust.wav,disgust,TESS,2.141312361759646
data/raw/Tess/OAF_disgust/OAF_page_disgust.wav,disgust,TESS,2.511591709674777
data/raw/Tess/OAF_disgust/OAF_pain_disgust.wav,disgust,TESS,2.313303842057836
data/raw/Tess/OAF_disgust/OAF_pass_disgust.wav,disgust,TESS,2.257147538297698
data/raw/Tess/OAF_disgust/OAF_pearl_disgust.wav,disgust,TESS,2.4383140820840503
data/raw/Tess/OAF_disgust/OAF_peg_disgust.wav,disgust,TESS,2.275907266322602
data/raw/Tess/OAF_disgust/OAF_perch_disgust.wav,disgust,TESS,2.570942901613828
data/raw/Tess/OAF_disgust/OAF_phone_disgust.wav,disgust,TESS,2.2985172442041453
data/raw/Tess/OAF_disgust/OAF_pick_disgust.wav,disgust,TESS,2.255918735151962
data/raw/Tess/OAF_disgust/OAF_pike_disgust.wav,disgust,TESS,2.4217661997214712
data/raw/Tess/OAF_disgust/OAF_pole_disgust.wav,disgust,TESS,2.277791431146064
data/raw/Tess/OAF_disgust/OAF_pool_disgust.wav,disgust,TESS,2.2721798967805356
data/raw/Tess/OAF_disgust/OAF_puff_disgust.wav,disgust,TESS,2.37683296469239
data/raw/Tess/OAF_disgust/OAF_rag_disgust.wav,disgust,TESS,2.361145244531826
data/raw/Tess/OAF_disgust/OAF_raid_disgust.wav,disgust,TESS,2.4417547308921113
data/raw/Tess/OAF_disgust/OAF_rain_disgust.wav,disgust,TESS,2.317563692963054
data/raw/Tess/OAF_disgust/OAF_raise_disgust.wav,disgust,TESS,2.7108626198083066
data/raw/Tess/OAF_disgust/OAF_rat_disgust.wav,disgust,TESS,2.2342508396821494
data/raw/Tess/OAF_disgust/OAF_reach_disgust.wav,disgust,TESS,2.6794871794871793
data/raw/Tess/OAF_disgust/OAF_read_disgust.wav,disgust,TESS,2.1751454083722455
data/raw/Tess/OAF_disgust/OAF_red_disgust.wav,disgust,TESS,2.2448595068403376
data/raw/Tess/OAF_disgust/OAF_ring_disgust.wav,disgust,TESS,2.2992545260915866
data/raw/Tess/OAF_disgust/OAF_ripe_disgust.wav,disgust,TESS,2.2669370033587284
data/raw/Tess/OAF_disgust/OAF_road_disgust.wav,disgust,TESS,2.173957565331367
data/raw/Tess/OAF_disgust/OAF_room_disgust.wav,disgust,TESS,2.316539690341607
data/raw/Tess/OAF_disgust/OAF_rose_disgust.wav,disgust,TESS,2.6661341853035143
data/raw/Tess/OAF_disgust/OAF_rot_disgust.wav,disgust,TESS,2.1298025722945853
data/raw/Tess/OAF_disgust/OAF_rough_disgust.wav,disgust,TESS,2.5607438355042187
data/raw/Tess/OAF_disgust/OAF_rush_disgust.wav,disgust,TESS,2.311051036290653
data/raw/Tess/OAF_disgust/OAF_said_disgust.wav,disgust,TESS,2.2290489063652004
data/raw/Tess/OAF_disgust/OAF_sail_disgust.wav,disgust,TESS,2.6094044400753664
data/raw/Tess/OAF_disgust/OAF_search_disgust.wav,disgust,TESS,2.311665437863521
data/raw/Tess/OAF_disgust/OAF_seize_disgust.wav,disgust,TESS,2.5242074219710005
data/raw/Tess/OAF_disgust/OAF_sell_disgust.wav,disgust,TESS,2.508028180552142
data/raw/Tess/OAF_disgust/OAF_shack_disgust.wav,disgust,TESS,2.387687392479725
data/raw/Tess/OAF_disgust/OAF_shall_disgust.wav,disgust,TESS,2.305971983288277
data/raw/Tess/OAF_disgust/OAF_shawl_disgust.wav,disgust,TESS,2.3968624559678875
data/raw/Tess/OAF_disgust/OAF_sheep_disgust.wav,disgust,TESS,2.2068075694273777
data/raw/Tess/OAF_disgust/OAF_shirt_disgust.wav,disgust,TESS,2.5191283689686244
data/raw/Tess/OAF_disgust/OAF_should_disgust.wav,disgust,TESS,2.2981076431555665
data/raw/Tess/OAF_disgust/OAF_shout_disgust.wav,disgust,TESS,2.483902678790858
data/raw/Tess/OAF_disgust/OAF_size_disgust.wav,disgust,TESS,2.5048332923732284
data/raw/Tess/OAF_disgust/OAF_soap_disgust.wav,disgust,TESS,2.414393380847055
data/raw/Tess/OAF_disgust/OAF_soup_disgust.wav,disgust,TESS,2.369951667076268
data/raw/Tess/OAF_disgust/OAF_sour_disgust.wav,disgust,TESS,2.1977144261489308
data/raw/Tess/OAF_disgust/OAF_south_disgust.wav,disgust,TESS,2.75346112886049
data/raw/Tess/OAF_disgust/OAF_sub_disgust.wav,disgust,TESS,2.3719587122143033
data/raw/Tess/OAF_disgust/OAF_such_disgust.wav,disgust,TESS,2.436266076841157
data/raw/Tess/OAF_disgust/OAF_sure_disgust.wav,disgust,TESS,2.270541492586221
data/raw/Tess/OAF_disgust/OAF_take_disgust.wav,disgust,TESS,2.35549275006144
data/raw/Tess/OAF_disgust/OAF_talk_disgust.wav,disgust,TESS,2.189645285491931
data/raw/Tess/OAF_disgust/OAF_tape_disgust.wav,disgust,TESS,2.3936266076841157
data/raw/Tess/OAF_disgust/OAF_team_disgust.wav,disgust,TESS,2.4504382731219794
data/raw/Tess/OAF_disgust/OAF_tell_disgust.wav,disgust,TESS,2.16121897272057
data/raw/Tess/OAF_disgust/OAF_thin_disgust.wav,disgust,TESS,2.209551896452855
data/raw/Tess/OAF_disgust/OAF_third_disgust.wav,disgust,TESS,2.3055623822396987
data/raw/Tess/OAF_disgust/OAF_thought_disgust.wav,disgust,TESS,2.2305234701400836
data/raw/Tess/OAF_disgust/OAF_thumb_disgust.wav,disgust,TESS,2.1861227164741543
data/raw/Tess/OAF_disgust/OAF_time_disgust.wav,disgust,TESS,2.2284345047923324
data/raw/Tess/OAF_disgust/OAF_tip_disgust.wav,disgust,TESS,2.3255099533054806
data/raw/Tess/OAF_disgust/OAF_tire_disgust.wav,disgust,TESS,2.5124928319816497
data/raw/Tess/OAF_disgust/OAF_ton_disgust.wav,disgust,TESS,2.267428524617023
data/raw/Tess/OAF_disgust/OAF_tool_disgust.wav,disgust,TESS,2.256860817563693
data/raw/Tess/OAF_disgust/OAF_tough_disgust.wav,disgust,TESS,2.2570246579831243
data/raw/Tess/OAF_disgust/OAF_turn_disgust.wav,disgust,TESS,2.325673793724912
data/raw/Tess/OAF_disgust/OAF_vine_disgust.wav,disgust,TESS,2.394077168837552
data/raw/Tess/OAF_disgust/OAF_voice_disgust.wav,disgust,TESS,2.492545260915868
data/raw/Tess/OAF_disgust/OAF_void_disgust.wav,disgust,TESS,2.2358073236667484
data/raw/Tess/OAF_disgust/OAF_vote_disgust.wav,disgust,TESS,2.4842713197345785
data/raw/Tess/OAF_disgust/OAF_wag_disgust.wav,disgust,TESS,2.351232899156222
data/raw/Tess/OAF_disgust/OAF_walk_disgust.wav,disgust,TESS,2.387564512165151
data/raw/Tess/OAF_disgust/OAF_wash_disgust.wav,disgust,TESS,2.4151306627344966
data/raw/Tess/OAF_disgust/OAF_week_disgust.wav,disgust,TESS,2.4666175145408373
data/raw/Tess/OAF_disgust/OAF_wheat_disgust.wav,disgust,TESS,2.017653805193741
data/raw/Tess/OAF_disgust/OAF_when_disgust.wav,disgust,TESS,2.4272958138772833
data/raw/Tess/OAF_disgust/OAF_which_disgust.wav,disgust,TESS,2.439829605963791
data/raw/Tess/OAF_disgust/OAF_whip_disgust.wav,disgust,TESS,2.400016384041943
data/raw/Tess/OAF_disgust/OAF_white_disgust.wav,disgust,TESS,2.403866633898583
data/raw/Tess/OAF_disgust/OAF_wife_disgust.wav,disgust,TESS,2.483206357008274
data/raw/Tess/OAF_disgust/OAF_wire_disgust.wav,disgust,TESS,2.2598509052183173
data/raw/Tess/OAF_disgust/OAF_witch_disgust.wav,disgust,TESS,2.449946751863685
data/raw/Tess/OAF_disgust/OAF_yearn_disgust.wav,disgust,TESS,2.38854755468174
data/raw/Tess/OAF_disgust/OAF_yes_disgust.wav,disgust,TESS,2.5808142868845745
data/raw/Tess/OAF_disgust/OAF_young_disgust.wav,disgust,TESS,2.16314409764889
data/raw/Tess/OAF_disgust/OAF_youth_disgust.wav,disgust,TESS,2.21176374211518
data/raw/Tess/OAF_Fear/OAF_back_fear.wav,fear,TESS,1.7271237814368805
data/raw/Tess/OAF_Fear/OAF_bar_fear.wav,fear,TESS,1.6896862455967887
data/raw/Tess/OAF_Fear/OAF_base_fear.wav,fear,TESS,1.8691324649791103
data/raw/Tess/OAF_Fear/OAF_bath_fear.wav,fear,TESS,1.77516998443516
data/raw/Tess/OAF_Fear/OAF_bean_fear.wav,fear,TESS,1.6051855492750062
data/raw/Tess/OAF_Fear/OAF_beg_fear.wav,fear,TESS,1.6635536986974686
data/raw/Tess/OAF_Fear/OAF_bite_fear.wav,fear,TESS,1.3083067092651757
data/raw/Tess/OAF_Fear/OAF_boat_fear.wav,fear,TESS,1.514950438273122
data/raw/Tess/OAF_Fear/OAF_bone_fear.wav,fear,TESS,1.3869091504874254
data/raw/Tess/OAF_Fear/OAF_book_fear.wav,fear,TESS,1.4480625870402228
data/raw/Tess/OAF_Fear/OAF_bought_fear.wav,fear,TESS,1.4032522323257148
data/raw/Tess/OAF_Fear/OAF_burn_fear.wav,fear,TESS,1.4535512410911773
data/raw/Tess/OAF_Fear/OAF_cab_fear.wav,fear,TESS,1.6577783239125092
data/raw/Tess/OAF_Fear/OAF_calm_fear.wav,fear,TESS,1.4580158925206848
data/raw/Tess/OAF_Fear/OAF_came_fear.wav,fear,TESS,1.573482428115016
data/raw/Tess/OAF_Fear/OAF_cause_fear.wav,fear,TESS,1.6944376177603016
data/raw/Tess/OAF_Fear/OAF_chain_fear.wav,fear,TESS,1.423732284754649
data/raw/Tess/OAF_Fear/OAF_chair_fear.wav,fear,TESS,1.6869419185713115
data/raw/Tess/OAF_Fear/OAF_chalk_fear.wav,fear,TESS,1.5799131645777014
data/raw/Tess/OAF_Fear/OAF_chat_fear.wav,fear,TESS,1.6822315065126567
data/raw/Tess/OAF_Fear/OAF_check_fear.wav,fear,TESS,1.4512574752191365
data/raw/Tess/OAF_Fear/OAF_cheek_fear.wav,fear,TESS,1.7091013352994184
data/raw/Tess/OAF_Fear/OAF_chief_fear.wav,fear,TESS,1.7299500286720735
data/raw/Tess/OAF_Fear/OAF_choice_fear.wav,fear,TESS,1.6561399197181945
data/raw/Tess/OAF_Fear/OAF_cool_fear.wav,fear,TESS,1.6046940280167117
data/raw/Tess/OAF_Fear/OAF_dab_fear.wav,fear,TESS,1.4963955107725075
data/raw/Tess/OAF_Fear/OAF_date_fear.wav,fear,TESS,1.5777422790202342
data/raw/Tess/OAF_Fear/OAF_dead_fear.wav,fear,TESS,1.5021299254526093
data/raw/Tess/OAF_Fear/OAF_death_fear.wav,fear,TESS,1.4556811665437863
data/raw/Tess/OAF_Fear/OAF_deep_fear.wav,fear,TESS,1.615548455804047
data/raw/Tess/OAF_Fear/OAF_dime_fear.wav,fear,TESS,1.601130498894077
data/raw/Tess/OAF_Fear/OAF_dip_fear.wav,fear,TESS,1.3964118948144508
data/raw/Tess/OAF_Fear/OAF_ditch_fear.wav,fear,TESS,1.8033095764725158
data/raw/Tess/OAF_Fear/OAF_dodge_fear.wav,fear,TESS,1.8363643810928156
data/raw/Tess/OAF_Fear/OAF_dog_fear.wav,fear,TESS,1.4802572294585075
data/raw/Tess/OAF_Fear/OAF_doll_fear.wav,fear,TESS,1.674940607847956
data/raw/Tess/OAF_Fear/OAF_door_fear.wav,fear,TESS,1.498484476120259
data/raw/Tess/OAF_Fear/OAF_fail_fear.wav,fear,TESS,1.5561972638649955
data/raw/Tess/OAF_Fear/OAF_fall_fear.wav,fear,TESS,1.5851560579995085
data/raw/Tess/OAF_Fear/OAF_far_fear.wav,fear,TESS,1.5957237650528386
data/raw/Tess/OAF_Fear/OAF_fat_fear.wav,fear,TESS,1.60088473826493
data/raw/Tess/OAF_Fear/OAF_fit_fear.wav,fear,TESS,1.5835995740149096
data/raw/Tess/OAF_Fear/OAF_five_fear.wav,fear,TESS,1.7106168591791595
data/raw/Tess/OAF_Fear/OAF_food_fear.wav,fear,TESS,1.5122083333333334
data/raw/Tess/OAF_Fear/OAF_gap_fear.wav,fear,TESS,1.6879659211927582
data/raw/Tess/OAF_Fear/OAF_gas_fear.wav,fear,TESS,1.556975505857295
data/raw/Tess/OAF_Fear/OAF_gaze_fear.wav,fear,TESS,1.6834193495535348
data/raw/Tess/OAF_Fear/OAF_germ_fear.wav,fear,TESS,1.6567133611862046
data/raw/Tess/OAF_Fear/OAF_get_fear.wav,fear,TESS,1.2978618825264192
data/raw/Tess/OAF_Fear/OAF_gin_fear.wav,fear,TESS,1.5630376013762595
data/raw/Tess/OAF_Fear/OAF_goal_fear.wav,fear,TESS,1.593348078971082
data/raw/Tess/OAF_Fear/OAF_good_fear.wav,fear,TESS,1.4809125911362333
data/raw/Tess/OAF_Fear/OAF_goose_fear.wav,fear,TESS,1.597157368722864
data/raw/Tess/OAF_Fear/OAF_gun_fear.wav,fear,TESS,1.6813303842057836
data/raw/Tess/OAF_Fear/OAF_half_fear.wav,fear,TESS,1.656303760137626
data/raw/Tess/OAF_Fear/OAF_hall_fear.wav,fear,TESS,1.391291881707217
data/raw/Tess/OAF_Fear/OAF_hash_fear.wav,fear,TESS,1.8289096420086834
data/raw/Tess/OAF_Fear/OAF_hate_fear.wav,fear,TESS,1.4971327926599491
data/raw/Tess/OAF_Fear/OAF_have_fear.wav,fear,TESS,1.4927500614401572
data/raw/Tess/OAF_Fear/OAF_haze_fear.wav,fear,TESS,1.5838862947489145
data/raw/Tess/OAF_Fear/OAF_hire_fear.wav,fear,TESS,1.6607684115671335
data/raw/Tess/OAF_Fear/OAF_hit_fear.wav,fear,TESS,1.5951912836896862
data/raw/Tess/OAF_Fear/OAF_hole_fear.wav,fear,TESS,1.446137462111903
data/raw/Tess/OAF_Fear/OAF_home_fear.wav,fear,TESS,1.560702875399361
data/raw/Tess/OAF_Fear/OAF_hurl_fear.wav,fear,TESS,1.3930941263209633
data/raw/Tess/OAF_Fear/OAF_hush_fear.wav,fear,TESS,1.543294830834767
data/raw/Tess/OAF_Fear/OAF_jail_fear.wav,fear,TESS,1.7289669861554846
data/raw/Tess/OAF_Fear/OAF_jar_fear.wav,fear,TESS,1.6572868026542147
data/raw/Tess/OAF_Fear/OAF_join_fear.wav,fear,TESS,1.5158515605799951
data/raw/Tess/OAF_Fear/OAF_judge_fear.wav,fear,TESS,1.423117883181781
data/raw/Tess/OAF_Fear/OAF_jug_fear.wav,fear,TESS,1.8268616367657902
data/raw/Tess/OAF_Fear/OAF_juice_fear.wav,fear,TESS,1.6342262636192348
data/raw/Tess/OAF_Fear/OAF_keen_fear.wav,fear,TESS,1.599942655853199
data/raw/Tess/OAF_Fear/OAF_keep_fear.wav,fear,TESS,1.675555009420824
data/raw/Tess/OAF_Fear/OAF_keg_fear.wav,fear,TESS,1.631359056279184
data/raw/Tess/OAF_Fear/OAF_kick_fear.wav,fear,TESS,1.4254116490538216
data/raw/Tess/OAF_Fear/OAF_kill_fear.wav,fear,TESS,1.5065536167772589
data/raw/Tess/OAF_Fear/OAF_king_fear.wav,fear,TESS,1.6085852379782093
data/raw/Tess/OAF_Fear/OAF_kite_fear.wav,fear,TESS,1.4605963791267305
data/raw/Tess/OAF_Fear/OAF_knock_fear.wav,fear,TESS,1.5390759400344065
data/raw/Tess/OAF_Fear/OAF_late_fear.wav,fear,TESS,1.8246088309986073
data/raw/Tess/OAF_Fear/OAF_laud_fear.wav,fear,TESS,1.5293683951830916
data/raw/Tess/OAF_Fear/OAF_lean_fear.wav,fear,TESS,1.487220447284345
data/raw/Tess/OAF_Fear/OAF_learn_fear.wav,fear,TESS,1.6991480298189563
data/raw/Tess/OAF_Fear/OAF_lease_fear.wav,fear,TESS,1.5940444007536658
data/raw/Tess/OAF_Fear/OAF_lid_fear.wav,fear,TESS,1.5826165314983207
data/raw/Tess/OAF_Fear/OAF_life_fear.wav,fear,TESS,1.8087982305234702
data/raw/Tess/OAF_Fear/OAF_limb_fear.wav,fear,TESS,1.465142950765954
data/raw/Tess/OAF_Fear/OAF_live_fear.wav,fear,TESS,1.6212009502744327
data/raw/Tess/OAF_Fear/OAF_loaf_fear.wav,fear,TESS,1.7091013352994184
data/raw/Tess/OAF_Fear/OAF_long_fear.wav,fear,TESS,1.496231670353076
data/raw/Tess/OAF_Fear/OAF_lore_fear.wav,fear,TESS,1.674367166379946
data/raw/Tess/OAF_Fear/OAF_lose_fear.wav,fear,TESS,1.4464241828459081
data/raw/Tess/OAF_Fear/OAF_lot_fear.wav,fear,TESS,1.5453428360776604
data/raw/Tess/OAF_Fear/OAF_love_fear.wav,fear,TESS,1.5406324240190055
data/raw/Tess/OAF_Fear/OAF_luck_fear.wav,fear,TESS,1.620176947652986
data/raw/Tess/OAF_Fear/OAF_make_fear.wav,fear,TESS,1.5601703940362088
data/raw/Tess/OAF_Fear/OAF_match_fear.wav,fear,TESS,1.6424182845908086
data/raw/Tess/OAF_Fear/OAF_merge_fear.wav,fear,TESS,1.683665110182682
data/raw/Tess/OAF_Fear/OAF_mess_fear.wav,fear,TESS,1.7017694765298599
data/raw/Tess/OAF_Fear/OAF_met_fear.wav,fear,TESS,1.4827557958548374
data/raw/Tess/OAF_Fear/OAF_mill_fear.wav,fear,TESS,1.4984025559105432
data/raw/Tess/OAF_Fear/OAF_mob_fear.wav,fear,TESS,1.5682804947980666
data/raw/Tess/OAF_Fear/OAF_mode_fear.wav,fear,TESS,1.5643483247317114
data/raw/Tess/OAF_Fear/OAF_mood_fear.wav,fear,TESS,1.3869091504874254
data/raw/Tess/OAF_Fear/OAF_moon_fear.wav,fear,TESS,1.5371508151060866
data/raw/Tess/OAF_Fear/OAF_mop_fear.wav,fear,TESS,1.5765134758744983
data/raw/Tess/OAF_Fear/OAF_mouse_fear.wav,fear,TESS,1.594290161382813
data/raw/Tess/OAF_Fear/OAF_nag_fear.wav,fear,TESS,1.713238305890063
data/raw/Tess/OAF_Fear/OAF_name_fear.wav,fear,TESS,1.5325223232571474
data/raw/Tess/OAF_Fear/OAF_near_fear.wav,fear,TESS,1.4054640779880396
data/raw/Tess/OAF_Fear/OAF_neat_fear.wav,fear,TESS,1.4994675186368478
data/raw/Tess/OAF_Fear/OAF_nice_fear.wav,fear,TESS,1.7718112558368149
data/raw/Tess/OAF_Fear/OAF_note_fear.wav,fear,TESS,1.4740722536249693
data/raw/Tess/OAF_Fear/OAF_numb_fear.wav,fear,TESS,1.561030556238224
data/raw/Tess/OAF_Fear/OAF_pad_fear.wav,fear,TESS,1.5045875317440813
data/raw/Tess/OAF_Fear/OAF_page_fear.wav,fear,TESS,1.6916932907348243
data/raw/Tess/OAF_Fear/OAF_pain_fear.wav,fear,TESS,1.7378143688047842
data/raw/Tess/OAF_Fear/OAF_pass_fear.wav,fear,TESS,1.5283853526665028
data/raw/Tess/OAF_Fear/OAF_pearl_fear.wav,fear,TESS,1.5483329237322847
data/raw/Tess/OAF_Fear/OAF_peg_fear.wav,fear,TESS,1.5119603506184975
data/raw/Tess/OAF_Fear/OAF_perch_fear.wav,fear,TESS,1.5814286884574424
data/raw/Tess/OAF_Fear/OAF_phone_fear.wav,fear,TESS,1.5583681494224626
data/raw/Tess/OAF_Fear/OAF_pick_fear.wav,fear,TESS,1.5410420250675843
data/raw/Tess/OAF_Fear/OAF_pike_fear.wav,fear,TESS,1.560702875399361
data/raw/Tess/OAF_Fear/OAF_pole_fear.wav,fear,TESS,1.9860326042434668
data/raw/Tess/OAF_Fear/OAF_pool_fear.wav,fear,TESS,1.5175718849840256
data/raw/Tess/OAF_Fear/OAF_puff_fear.wav,fear,TESS,1.5811829278282952
data/raw/Tess/OAF_Fear/OAF_rag_fear.wav,fear,TESS,1.5729089866470058
data/raw/Tess/OAF_Fear/OAF_raid_fear.wav,fear,TESS,1.559433112148767
data/raw/Tess/OAF_Fear/OAF_rain_fear.wav,fear,TESS,1.6148111739166053
data/raw/Tess/OAF_Fear/OAF_raise_fear.wav,fear,TESS,1.5830670926517572
data/raw/Tess/OAF_Fear/OAF_rat_fear.wav,fear,TESS,1.6504874252478086
data/raw/Tess/OAF_Fear/OAF_reach_fear.wav,fear,TESS,1.706397968378799
data/raw/Tess/OAF_Fear/OAF_read_fear.wav,fear,TESS,1.7286393053166216
data/raw/Tess/OAF_Fear/OAF_red_fear.wav,fear,TESS,1.4539608421397558
data/raw/Tess/OAF_Fear/OAF_ring_fear.wav,fear,TESS,1.6241910379290572
data/raw/Tess/OAF_Fear/OAF_ripe_fear.wav,fear,TESS,1.5562382239698533
data/raw/Tess/OAF_Fear/OAF_road_fear.wav,fear,TESS,1.671172278201032
